,Phase,name,A,B,C,indexing,latt_x,latt_y,latt_z,angle_x,anlge_y,angle_z,space_group,total_energy,energy_form,e11,e22,e31,e32,C11,C12,C22,C21,d11,d22,d31,d32,Eg_pbe,dielec_elec_xx,dielec_elec_yy,dielec_elec_zz,dielec_ion_xx,dielec_ion_yy,dielec_ion_zz,born_charge_A_xx,born_charge_A_yy,born_charge_A_zz,born_charge_B_xx,born_charge_B_yy,born_charge_B_zz,born_charge_C_xx,born_charge_C_yy,born_charge_C_zz,Parent_1,Parent_2,Parent_1_e,Parent_2_e,Parent_min,Parent_max,synthesis_index
51,T_prime,ScSbI,Sc,Sb,I,215153,7.659500774,3.809471869,19,90,90,119.5585121,P 1,-27.86224541,-2.222882147,0.0817,1.65642,-1.10276,-1.12119,17.656434,33.120097,16.501728,33.120097,-0.528335363,-9.967404142,-2.171790743,-2.259469498,0,7.004558,7.244494,1.51462,0.968637,0.930686,0.006726,0.74736,0.93642,0.264765,0.72983,0.57962,-0.078685,-1.47719,-1.516035,-0.18608,ScSbSb,ScII,-0.969872538,-3.76448741,-3.76448741,-0.969872538,0.144297827
52,T_prime,YAsBr,Y,As,Br,393335,7.422886992,3.72175544,19,90,90,110.1567545,P 1,-31.54990545,-3.176542288,0.33668,-1.97315,0.14022,-0.13224,34.917611,12.710924,37.133277,12.710924,1.516119897,-8.079278848,0.294403345,-0.26530669,0,6.339088,6.456844,1.411635,2.723682,2.537624,0.015504,2.147125,2.34845,0.430735,-0.16356,-0.42343,-0.131795,-1.983565,-1.92502,-0.29894,YAsAs,YBrBr,-2.059295402,-5.22272681,-5.22272681,-2.059295402,0.464468817
53,T_prime,YAsCl,Y,As,Cl,393317,7.308786946,3.663709537,19,90,90,110.876602,P 1,-32.93644232,-3.582251023,2.18348,-0.72846,0.12749,-0.1026,30.289914,17.105263,34.536661,17.105263,16.56077207,-4.179010771,0.268993615,-0.198675789,0,5.971492,6.156011,1.379775,1.743605,2.398856,0.021714,2.01492,2.30665,0.49382,0.05484,-0.272505,-0.13001,-2.06976,-2.034145,-0.36381,YAsAs,YClCl,-2.059295402,-5.946626495,-5.946626495,-2.059295402,0.420709925
54,T_prime,YAsF,Y,As,F,393309,7.136050399,3.726028064,19,90,90,123.6367977,P 1,-37.16349937,-5.686490348,-9.7964,5.71862,0.00513,0.10925,33.717704,18.235231,64.525026,18.235231,-63.2741294,12.35395404,0.009874322,0.132007807,0.6,6.514078,5.621721,1.326006,3.513305,3.308105,0.036633,3.56288,3.491495,0.474155,-1.60145,-1.66451,-0.0565,-1.96143,-1.82698,-0.417655,YAsAs,YFF,-2.059295402,-10.10125859,-10.10125859,-2.059295402,0.393786648
55,T_prime,YAsI,Y,As,I,393353,7.734203772,3.874993788,19,90,90,112.3373736,P 1,-29.90435375,-2.529091188,1.25381,-0.70984,0.15029,-0.00323,30.886286,15.727991,30.500567,15.727991,8.271444777,-4.805119974,0.322411951,-0.006987023,0,9.2534,10.035105,1.456829,1.246992,1.49825,0.008144,2.00381,2.11324,0.31453,-0.285125,-0.41863,-0.109,-1.71868,-1.69461,-0.20553,YAsAs,YII,-2.059295402,-4.16379629,-4.16379629,-2.059295402,0.582454658
56,T_prime,YBiBr,Y,Bi,Br,398335,7.672144597,3.848514019,19,90,90,120.1116277,P 1,-29.86725567,-3.128861515,-0.05396,3.71754,-0.03382,-0.06365,32.9422,13.998383,32.338912,13.998383,-0.284842279,20.2695353,-0.07204853,-0.137362356,0,14.323738,13.682059,1.510432,16.857355,15.730344,0.010721,-3.20803,-3.1429,0.28353,4.060315,4.06851,-0.00264,-0.852285,-0.925615,-0.280895,YBiBi,YBrBr,-0.52729791,-5.22272681,-5.22272681,-0.52729791,-0.253849155
57,T_prime,YBiCl,Y,Bi,Cl,398317,7.545932606,3.786550499,19,90,90,120.0904633,P 1,-31.28066509,-3.548006525,-0.04598,2.64708,-0.02755,-0.04769,35.909164,14.296284,34.840832,14.296284,-0.212743512,12.88458622,-0.054874523,-0.097054943,0,13.254811,12.968253,1.471744,13.437835,13.393626,0.014892,-2.60246,-2.60082,0.32314,3.785165,3.84975,0.00969,-1.182705,-1.248935,-0.332835,YBiBi,YClCl,-0.52729791,-5.946626495,-5.946626495,-0.52729791,-0.311044322
58,T_prime,YBiF,Y,Bi,F,398309,7.197311108,3.578001789,19,90,90,119.6199245,P 1,-34.87717501,-5.336972285,-2.23649,8.37729,0.22591,0.28918,47.45231,18.284498,47.931224,18.284498,-7.667664616,28.25704936,0.343658305,0.436724076,0,17.528912,18.414512,1.395959,19.004951,16.3404,0.039803,-1.222635,-0.99606,0.510285,4.00174,3.980835,0.005775,-2.779105,-2.984775,-0.51606,YBiBi,YFF,-0.52729791,-10.10125859,-10.10125859,-0.52729791,-0.022694035
59,T_prime,YBiI,Y,Bi,I,398353,8.113173937,4.004107541,19,90,90,120.5663474,P 1,-28.20113988,-2.47112837,-0.47025,4.37,-0.11419,-0.05567,-4.054771,0.44878,6.221455,0.44878,10.44176029,75.70147289,3.16667457,-0.834603279,0,8.542418,12.872701,1.549872,2.874397,8.334121,0.007875,-0.89099,-2.379015,0.261555,2.10145,3.24257,-0.03668,-1.21046,-0.86355,-0.224875,YBiBi,YII,-0.52729791,-4.16379629,-4.16379629,-0.52729791,-0.12558127
60,T_prime,YNBr,Y,N,Br,390735,7.589431905,3.775281607,19,90,90,119.8329039,P 1,-38.40258264,-2.95057305,-0.01843,-2.91365,-0.56601,-0.56183,66.392213,32.76132,66.031897,32.76132,-0.054800805,-8.75743754,-0.570841989,-0.568692889,0.3,3.697634,3.733329,1.287504,2.494186,2.504883,0.032079,4.32134,4.32715,0.6478,-2.79392,-2.789875,-0.41315,-1.52742,-1.53728,-0.234655,YNN,YBrBr,1.971683925,-5.22272681,-5.22272681,1.971683925,-1.325051608
61,T_prime,YNCl,Y,N,Cl,390717,7.514658723,3.74018636,19,90,90,119.8502164,P 1,-39.77695494,-3.3501995,0.05282,-3.16901,-0.59185,-0.58387,66.361281,30.690377,66.092298,30.690377,0.148075866,-8.951519891,-0.60982987,-0.603279461,0.27,3.049166,3.052049,1.248605,2.359652,2.356552,0.041308,4.326455,4.32842,0.78059,-2.85703,-2.855695,-0.46588,-1.469425,-1.472725,-0.314705,YNN,YClCl,1.971683925,-5.946626495,-5.946626495,1.971683925,-1.362728215
62,T_prime,YNF,Y,N,F,390709,7.227327241,3.562241302,19,90,90,119.5333087,P 1,-43.43065047,-5.167758065,-0.90478,-6.5645,-0.57912,-0.66234,72.137927,26.974015,62.088941,26.974015,-2.003325133,-18.69432959,-0.584309003,-0.743676192,0.07,8.823176,7.795028,1.17549,3.683305,3.97733,0.069964,4.688815,4.5588,1.03538,-3.18647,-3.00074,-0.493735,-1.50235,-1.558055,-0.541645,YNN,YFF,1.971683925,-10.10125859,-10.10125859,1.971683925,-1.102970733
63,T_prime,YNI,Y,N,I,390753,7.593910454,3.775219593,19,90,90,119.790041,P 1,-36.80299664,-2.3261048,-0.88749,-2.65962,-0.67868,-0.69635,51.268194,23.284614,53.847216,23.284614,-3.171466982,-8.702204086,-0.910334591,-0.902804977,0,18.057199,18.258111,1.367711,1.358725,1.272142,0.016512,3.676175,3.58537,0.36337,-3.24723,-3.23873,-0.328315,-0.428945,-0.34664,-0.03505,YNN,YII,1.971683925,-4.16379629,-4.16379629,1.971683925,-1.230048618
64,T_prime,YPBr,Y,P,Br,391535,8.830182652,3.941237503,19,90,90,131.4953147,P 1,-34.26082469,-3.827665075,-6.60649,6.68686,-0.37259,-0.34732,49.513981,26.156654,45.284942,26.156654,-28.28444368,34.95796383,-0.492383869,-0.486159352,0.12,17.212234,21.421657,1.386577,2.462099,3.918464,0.044983,3.17656,4.150185,0.594905,-2.32515,-2.71131,-0.274715,-0.851415,-1.43888,-0.32019,YPP,YBrBr,-2.158284735,-5.22272681,-5.22272681,-2.158284735,-0.137159303
65,T_prime,YPCl,Y,P,Cl,391517,8.741331265,3.886439108,19,90,90,131.2064211,P 1,-35.62368389,-4.221534975,-5.95156,7.36725,-0.4294,-0.38399,49.785472,25.093015,46.000064,25.093015,-24.10274522,35.23811514,-0.573462442,-0.5401229,0.11,15.75949,19.563401,1.348221,2.034692,3.582197,0.049412,2.97366,4.096295,0.654125,-2.08575,-2.510065,-0.2694,-0.88791,-1.586235,-0.38473,YPP,YClCl,-2.158284735,-5.946626495,-5.946626495,-2.158284735,-0.16907936
66,T_prime,YPF,Y,P,F,391509,7.102683227,3.714811592,19,90,90,125.1495189,P 1,-38.85939026,-5.83009896,-10.34151,3.32804,-0.09576,0.07923,31.086584,19.876071,71.919142,19.876071,-92.24832084,6.3947802,-0.187902298,0.08631169,0.97,4.433901,4.457984,1.300548,4.413231,4.170103,0.040885,3.956915,3.94405,0.556655,-2.0814,-2.311695,-0.134775,-1.875515,-1.632355,-0.421875,YPP,YFF,-2.158284735,-10.10125859,-10.10125859,-2.158284735,0.299672703
67,T_prime,YPI,Y,P,I,391553,8.772869095,4.36790695,19,90,90,119.8603155,P 1,-31.06855483,-2.406854895,-0.06346,-2.70009,-0.42826,-0.42484,25.789479,15.151284,25.733771,15.151284,-0.596529768,-25.51470179,-1.046047921,-1.0391083,0.27,4.40354,4.484185,1.360423,3.028103,3.012675,0.020987,4.53742,4.541975,0.49586,-2.93247,-2.934295,-0.25917,-1.604955,-1.60768,-0.236685,YPP,YII,-2.158284735,-4.16379629,-4.16379629,-2.158284735,0.754185617
68,T_prime,YSbBr,Y,Sb,Br,395135,7.540917924,3.778642128,19,90,90,110.0387099,P 1,-30.43320842,-3.150526107,2.93892,0.05149,0.13129,-0.06194,33.267442,12.412852,35.439332,12.412852,14.0924372,0.22361212,0.287410585,-0.129440278,0,6.884287,6.644929,1.464001,2.010805,2.248246,0.017553,1.203785,1.75718,0.424225,0.83582,0.23081,-0.10661,-2.039605,-1.98799,-0.317615,YSbSb,YBrBr,-0.755355888,-5.22272681,-5.22272681,-0.755355888,-0.161484758
69,T_prime,YSbCl,Y,Sb,Cl,395117,7.533095577,3.98221082,19,90,90,121.9394994,P 1,-31.94529707,-3.619010732,0.62491,1.5466,0.43149,0.16397,25.663832,10.901535,30.865538,10.901535,4.233148811,7.746943336,1.180051058,0.392581975,0,12.656494,11.939151,1.433244,1.644956,2.701028,0.019695,1.579805,0.965255,0.359215,0.23007,1.088995,-0.028345,-1.80987,-2.05425,-0.33087,YSbSb,YClCl,-0.755355888,-5.946626495,-5.946626495,-0.755355888,-0.26801954
70,T_prime,YSbF,Y,Sb,F,395109,7.199733756,3.560411186,19,90,90,119.67826,P 1,-35.51521107,-5.394678532,3.24501,9.14546,0.40964,0.41743,30.176636,17.175563,35.877624,17.175563,24.95955526,48.90081366,0.86509182,0.786814183,0,28.037371,47.75552,1.378664,13.057698,27.245304,0.038138,-1.089915,-1.07315,0.51778,3.601585,4.536945,-0.013175,-2.51167,-3.463795,-0.50461,YSbSb,YFF,-0.755355888,-10.10125859,-10.10125859,-0.755355888,0.033628708
71,T_prime,YSbI,Y,Sb,I,395153,8.799158374,3.912017258,19,90,90,124.20715,P 1,-28.81873472,-2.518614007,-0.04199,3.25337,-0.05206,0.23978,32.527316,15.083492,29.653813,15.083492,-0.240715568,22.32874622,-0.10934492,0.535973278,0,4.570952,6.703754,1.513127,2.043098,1.315116,0.010103,2.480875,1.269545,0.34559,-0.632905,0.601915,-0.110925,-1.847965,-1.87146,-0.234665,YSbSb,YII,-0.755355888,-4.16379629,-4.16379629,-0.755355888,-0.059037917
72,T_prime,ScOS,Sc,O,S,210816,6.549108512,3.475883942,19,90,90,120.9710511,P 1,-44.04102005,-7.139610748,6.42466,3.18212,-0.38152,0.15732,60.015585,26.532341,89.507081,26.532341,19.18768683,5.053010143,-0.440819344,0.135574615,1.53,2.472658,2.467701,1.272839,3.275371,2.218499,0.043321,3.96694,3.959335,0.70992,-3.057545,-2.81225,-0.539275,-0.909395,-1.14709,-0.17065,ScOO,ScSS,-8.14479583,-3.636359965,-8.14479583,-3.636359965,-1.24903285
73,T_prime,ScOSe,Sc,O,Se,210834,6.683982342,3.215705052,19,90,90,119.0426848,P 1,-42.56471711,-7.033090477,-0.83714,-2.80022,-0.11248,-0.07391,27.223827,101.969276,51.439631,101.969276,1.119987921,5.541736935,-0.087063471,-0.048178428,0,3.462764,3.410448,1.304827,1.512152,1.43236,0.035991,3.70042,3.44984,0.697975,-3.614145,-3.70654,-0.551625,-0.086275,0.2567,-0.146355,ScOO,ScSeSe,-8.14479583,-3.485969254,-8.14479583,-3.485969254,-1.217707935
74,T_prime,ScOTe,Sc,O,Te,210852,6.731039581,3.37431098,19,90,90,118.8781741,P 1,-41.51118384,-6.865917272,-0.4826,-1.31594,0.41553,0.42142,99.015099,55.477036,101.749902,55.477036,-1.108455376,-2.843869667,0.268965148,0.26803295,0,3.937167,3.965806,1.346869,1.924228,1.793944,0.039755,3.26409,3.387215,0.68463,-3.99845,-3.920395,-0.56887,0.734365,0.53318,-0.11576,ScOO,ScTeTe,-8.14479583,-2.786269508,-8.14479583,-2.786269508,-1.400384603
75,T_prime,ScSSe,Sc,S,Se,211634,8.103164783,3.778028839,19,90,90,120.9206847,P 1,-35.76446223,-4.011966315,0.03496,-4.46215,-0.26429,-0.24244,25.28881,16.193168,32.269657,16.193168,0.384359895,-27.75574941,-0.637120052,-0.500259735,1.62,2.806679,3.020069,1.34017,1.708344,3.330629,0.020326,3.79605,3.77331,0.438315,-2.85312,-2.609815,-0.29366,-0.942925,-1.16349,-0.14466,ScSS,ScSeSe,-3.636359965,-3.485969254,-3.636359965,-3.485969254,-0.450801705
76,T_prime,ScSTe,Sc,S,Te,211652,7.481694897,3.57807767,19,90,90,119.1481708,P 1,-34.45274782,-3.715702539,-0.39178,-2.36645,-0.53865,-0.52022,41.204958,28.679379,41.863631,28.679379,-3.12783944,-17.94906529,-0.770773571,-0.737450812,0,4.717502,4.612122,1.418576,1.448883,1.421342,0.007841,3.25572,2.83759,0.33003,-3.159825,-3.1977,-0.24443,-0.095895,0.36011,-0.0856,ScSS,ScTeTe,-3.636359965,-2.786269508,-3.636359965,-2.786269508,-0.504387803
77,T_prime,ScSeTe,Sc,Se,Te,213452,7.607220732,3.641522529,19,90,90,119.1644413,P 1,-32.44366789,-3.342793774,-0.24187,-1.78087,-0.73112,-0.73625,38.561602,24.024721,41.319794,24.024721,-1.663836968,-10.2969788,-1.168178549,-1.126720429,0,5.467354,5.377279,1.449872,1.411017,1.364948,0.002852,2.99694,2.579495,0.17613,-2.802495,-2.84228,-0.140095,-0.194445,0.262785,-0.036035,ScSeSe,ScTeTe,-3.485969254,-2.786269508,-3.485969254,-2.786269508,-0.206674393
78,T_prime,YOS,Y,O,S,390816,6.959330369,3.702394018,19,90,90,120.3533682,P 1,-44.54263859,-7.207907223,1.83293,2.72859,-0.74043,-0.57285,57.563844,23.084981,79.656398,23.084981,5.316097575,4.823266138,-0.918091491,-0.557565029,1.85,2.258138,2.200592,1.273289,2.785913,1.927899,0.048494,3.96711,3.97561,0.821165,-2.923535,-2.829935,-0.59543,-1.04357,-1.145675,-0.22573,YOO,YSS,-8.17632958,-3.91977836,-8.17632958,-3.91977836,-1.159853253
79,T_prime,YOSe,Y,O,Se,390834,7.187338747,3.723589448,19,90,90,122.6939632,P 1,-43.18194138,-7.159189817,5.87784,-6.44328,-0.62168,-0.84037,61.292024,34.902962,66.165334,34.902962,22.27377388,-20.61033629,-0.64627069,-0.831487255,0.83,3.431836,2.879322,1.305352,2.294351,3.279721,0.047997,3.994905,3.96265,0.78923,-2.91777,-2.960745,-0.60413,-1.07714,-1.00191,-0.185095,YOO,YSeSe,-8.17632958,-3.796299214,-8.17632958,-3.796299214,-1.17287542
80,T_prime,YOTe,Y,O,Te,390852,7.151132374,3.57786491,19,90,90,118.9059082,P 1,-42.06721222,-6.961418667,-0.33174,-1.97315,-0.71003,-0.72941,87.142512,44.484643,85.52508,44.484643,-0.777675978,-4.807819176,-0.539425166,-0.561042654,0,3.410312,3.42487,1.354583,1.342401,1.290095,0.047765,3.301435,3.415565,0.790745,-3.732075,-3.671315,-0.62786,0.43064,0.25575,-0.162885,YOO,YTeTe,-8.17632958,-3.247105053,-8.17632958,-3.247105053,-1.24970135
81,T_prime,YSSe,Y,S,Se,391634,8.1717566,4.09887852,19,90,90,119.8783496,P 1,-35.88052172,-3.887483264,0.798,-4.408,-0.095,-0.11856,20.715358,13.647757,31.30326,13.647757,11.29095997,-24.96672001,-0.276459221,-0.263753766,0,45.084109,53.027145,1.337643,2.557526,2.60262,0.004422,4.213475,4.03806,0.21045,-3.180985,-3.203985,-0.1539,-1.032485,-0.834075,-0.056555,YSS,YSeSe,-3.91977836,-3.796299214,-3.91977836,-3.796299214,-0.029444477
82,T_prime,YSTe,Y,S,Te,391652,7.986869827,3.826631558,19,90,90,119.2002807,P 1,-35.18241919,-3.898025429,-0.27018,-2.6049,-0.39216,-0.32946,28.190927,27.062764,26.827164,27.062764,-23.94866699,1105.645161,-0.70974444,-0.611357284,0,4.508665,4.437647,1.419197,1.325196,1.178844,0.01207,3.402245,3.0415,0.408105,-3.06487,-3.091935,-0.30932,-0.337365,0.050435,-0.09878,YSS,YTeTe,-3.91977836,-3.247105053,-3.91977836,-3.247105053,-0.314583722
83,T_prime,YSeTe,Y,Se,Te,393452,8.232877272,3.90176609,19,90,90,121.1990111,P 1,-33.22530794,-3.551101004,-0.06802,-2.34308,-0.27417,-0.21774,14.011208,35.296015,14.562246,35.296015,0.319570668,11.30079148,-0.556044294,-0.436717999,0,6.130112,6.051483,1.45385,1.300413,1.119442,0.003253,3.150065,2.628835,0.177415,-2.6577,-2.71375,-0.1554,-0.492365,0.084915,-0.02201,YSeSe,YTeTe,-3.796299214,-3.247105053,-3.796299214,-3.247105053,-0.02939887
84,T_prime,ScCBr,Sc,C,Br,210635,7.20462753,3.594058122,19,90,90,119.9348987,P 1,-32.87140766,0.531233577,-0.1463,2.00659,-0.69274,-0.6821,50.191692,24.528145,50.561831,24.528145,-0.570069289,7.707667673,-0.927116584,-0.908376905,0,15.388403,14.541302,1.306166,1.164983,1.171446,0.019467,2.68854,2.674845,0.461675,-1.33212,-1.29779,-0.25102,-1.356425,-1.377055,-0.21066,ScCC,ScBrBr,0.356543999,-4.913676025,-4.913676025,0.356543999,2.80979959
85,T_prime,ScCCl,Sc,C,Cl,210617,7.030356887,3.511771815,19,90,90,119.9681857,P 1,-34.3175323,0.095730957,-0.21356,2.19298,-1.06495,-1.06172,52.737027,19.18164,52.88118,19.18164,-0.636440283,6.507447876,-1.480769937,-1.473325634,0.16,15.198833,14.814492,1.275068,1.996959,1.964658,0.020916,3.283215,3.256445,0.520955,-1.33957,-1.32614,-0.253685,-1.943645,-1.930305,-0.26727,ScCC,ScClCl,0.356543999,-5.721760665,-5.721760665,0.356543999,2.77833929
86,T_prime,ScCF,Sc,C,F,210609,6.622500488,3.305808224,19,90,90,119.9463008,P 1,-38.30625197,-1.889339678,0.00513,0.33269,-1.67352,-1.67124,69.831384,18.913835,70.000579,18.913835,0.010075112,0.651225688,-1.885757925,-1.879605257,0.8,6.028876,5.991576,1.202726,3.299707,3.258929,0.039018,3.70585,3.692335,0.715005,-1.160225,-1.15153,-0.22265,-2.54562,-2.540805,-0.492355,ScCC,ScFF,0.356543999,-9.5839258,-9.5839258,0.356543999,2.724351223
87,T_prime,ScCI,Sc,C,I,210653,8.001531494,3.667933598,19,90,90,123.9968608,P 1,-31.73627324,0.923476037,-0.47234,1.20802,0.3895,0.17005,61.463575,21.717988,34.277539,21.717988,-1.188408665,9.618337471,0.468252803,0.303684971,0.12,13.19224,13.898857,1.341998,1.904364,1.630828,0.025868,2.5785,1.675485,0.406045,-1.70972,-0.76368,-0.22873,-0.868775,-0.9118,-0.177315,ScCC,ScII,0.356543999,-3.76448741,-3.76448741,0.356543999,2.627447743
88,T_prime,ScGeBr,Sc,Ge,Br,213235,7.717076568,3.750145255,19,90,90,119.0758536,P 1,-29.45025288,-2.488886015,-2.64214,-0.66842,-1.38054,-1.52665,14.186635,7.851427,41.217175,7.851427,-41.70565513,-2.003311899,-6.264343934,-3.111256359,0.32,4.757872,7.243497,1.412965,1.15156,1.743797,0.015564,2.325305,3.034265,0.341745,-0.96239,-1.49646,-0.10322,-1.36291,-1.537805,-0.238535,ScGeGe,ScBrBr,-0.81429458,-4.913676025,-4.913676025,-0.81429458,0.375099287
89,T_prime,ScGeCl,Sc,Ge,Cl,213217,6.980746643,3.682453616,19,90,90,121.8368438,P 1,-30.98086211,-2.96663093,-4.88338,0.3553,-1.31936,-1.31879,41.989563,12.707181,56.236561,12.707181,-16.67685368,0.816230325,-2.412136269,-1.912849465,0.31,9.036704,10.473615,1.398536,5.804379,3.36088,0.020199,3.02598,2.998935,0.34371,-1.418905,-1.25848,-0.06147,-1.607075,-1.74046,-0.28224,ScGeGe,ScClCl,-0.81429458,-5.721760665,-5.721760665,-0.81429458,0.301396693
90,T_prime,ScGeF,Sc,Ge,F,213209,6.488063604,3.33083352,19,90,90,120.9654585,P 1,-35.15089118,-5.042356265,0.24472,-0.50445,-2.3997,-2.38583,67.051722,18.437657,73.013295,18.437657,0.503393411,-0.924313519,-2.80701536,-2.608862945,0,8.558212,9.302482,1.345279,3.359396,3.3082,0.037494,2.600035,2.004535,0.46169,-0.392235,0.371025,-0.01742,-2.207805,-2.37556,-0.444275,ScGeGe,ScFF,-0.81429458,-9.5839258,-9.5839258,-0.81429458,0.156753925
91,T_prime,ScGeI,Sc,Ge,I,213253,8.340787845,3.870063905,19,90,90,117.6471875,P 1,-27.91636829,-1.89726847,-0.41363,-0.03952,-1.03417,-1.10333,14.885208,10.371093,37.684581,10.371093,-9.163036387,-0.144690418,-4.094700962,-2.295941162,0.42,4.296249,6.953934,1.441578,0.909072,1.400837,0.00989,2.22986,2.99701,0.298805,-0.863415,-1.65324,-0.12563,-1.36644,-1.34377,-0.173175,ScGeGe,ScII,-0.81429458,-3.76448741,-3.76448741,-0.81429458,0.392122525
92,T_prime,ScSiBr,Sc,Si,Br,211435,7.784821526,3.689973023,19,90,90,118.294277,P 1,-30.92004891,-2.29274117,-1.68872,-0.07733,-1.17382,-1.32677,14.982013,9.968844,44.675669,9.968844,-33.68567866,-0.222809203,-4.704527784,-2.428002241,0.38,4.683792,8.037526,1.399958,1.063092,1.823792,0.015797,2.3977,3.275335,0.38086,-0.98411,-1.713025,-0.142535,-1.41359,-1.56231,-0.23832,ScSiSi,ScBrBr,-0.25558812,-4.913676025,-4.913676025,-0.25558812,0.291890903
93,T_prime,ScSiCl,Sc,Si,Cl,211417,6.966428215,3.625708258,19,90,90,121.3638745,P 1,-32.38641155,-2.73836279,-12.26583,-1.58023,-1.20555,-1.27433,28.479157,6.96407,55.877499,6.96407,-57.01036673,-3.230666981,-3.401355074,-2.027845613,0.29,8.304071,11.949437,1.391544,7.632653,4.236023,0.026009,2.92975,3.34775,0.387165,-1.421775,-1.588805,-0.104675,-1.507975,-1.75894,-0.28249,ScSiSi,ScClCl,-0.25558812,-5.721760665,-5.721760665,-0.25558812,0.250311603
94,T_prime,ScSiF,Sc,Si,F,211409,6.445569467,3.46875382,19,90,90,122.5581472,P 1,-36.66083711,-4.86628637,-1.8829,-1.87397,-2.06815,-2.05998,68.624295,23.335002,78.410188,23.335002,-4.157494797,-3.402566811,-2.248984135,-2.024646079,0.14,8.00755,9.430168,1.325076,3.720733,5.298008,0.041295,3.29834,3.547235,0.49259,-1.427845,-1.348525,-0.06681,-1.8705,-2.198715,-0.42578,ScSiSi,ScFF,-0.25558812,-9.5839258,-9.5839258,-0.25558812,0.05347059
95,T_prime,ScSiI,Sc,Si,I,211453,8.370929861,3.803775003,19,90,90,117.0285884,P 1,-29.3527627,-1.684422815,-0.39235,0.10013,-0.87818,-0.95494,15.273606,11.285677,41.6119,11.285677,-9.838439952,0.330176297,-3.306489863,-1.805262271,0.44,4.64149,8.242282,1.429179,0.958062,1.611554,0.011287,2.373695,3.261085,0.3353,-1.004695,-1.91853,-0.161395,-1.369,-1.34255,-0.1739,ScSiSi,ScII,-0.25558812,-3.76448741,-3.76448741,-0.25558812,0.32561495
96,T_prime,ScSnBr,Sc,Sn,Br,215035,7.175106193,3.590102676,19,90,90,119.9263005,P 1,-28.17042761,-2.497074686,4.85735,3.04836,-1.42386,-1.47003,36.07397,1.366936,31.027,1.366936,13.99528983,10.2776582,-3.802952845,-4.53797896,0,22.191523,21.415307,1.518874,8.152096,10.251993,0.009808,1.14012,-0.11272,0.281005,0.421365,1.82607,-0.03509,-1.56148,-1.71335,-0.24591,ScSnSn,ScBrBr,-0.531761287,-4.913676025,-4.913676025,-0.531761287,0.22564397
97,T_prime,ScSnCl,Sc,Sn,Cl,215017,6.99958715,3.514476315,19,90,90,120.0117092,P 1,-29.72619265,-2.987397506,3.70614,6.5987,-1.74515,-1.83578,42.900461,12.988856,48.384127,12.988856,12.39030804,18.64288594,-3.122510873,-2.991185877,0,28.361565,27.347749,1.482579,9.060046,12.318844,0.013642,1.130915,-0.20308,0.32863,0.640605,2.254455,-0.02848,-1.771525,-2.051375,-0.30015,ScSnSn,ScClCl,-0.531761287,-5.721760665,-5.721760665,-0.531761287,0.13936347
98,T_prime,ScSnF,Sc,Sn,F,215009,6.684590082,3.335647004,19,90,90,119.9607209,P 1,-33.76499922,-4.997511591,0.51148,-1.93705,-2.84335,-2.78977,68.995555,22.877938,68.697635,22.877938,1.109077253,-4.227548689,-3.094853485,-3.046412825,0,15.262511,15.330092,1.392876,5.089408,4.776005,0.050675,1.71201,1.56277,0.59617,1.66607,1.651225,-0.02329,-3.37808,-3.21399,-0.57288,ScSnSn,ScFF,-0.531761287,-9.5839258,-9.5839258,-0.531761287,0.060331952
99,T_prime,ScSnI,Sc,Sn,I,215053,7.501479599,3.748374872,19,90,90,119.9958496,P 1,-26.24983618,-1.712103721,0.3876,-1.11302,-0.76684,-0.83866,39.444418,11.029006,33.267404,11.029006,1.364048496,-5.004946849,-1.51929459,-1.893291127,0,18.708053,19.126132,1.56616,6.184493,12.121052,0.006564,1.334595,0.453195,0.21298,-0.01818,0.940095,-0.04312,-1.31641,-1.39329,-0.169855,ScSnSn,ScII,-0.531761287,-3.76448741,-3.76448741,-0.531761287,0.436020628
100,T_prime,YCBr,Y,C,Br,390635,7.703052503,3.833388521,19,90,90,119.8383854,P 1,-33.77930989,0.259795257,-0.33858,-0.48545,-0.57399,-0.54454,43.303964,23.800388,43.688638,23.800388,-1.735989339,-2.440888464,-0.855369261,-0.806857103,0.03,23.11267,23.89875,1.306588,0.87084,0.887368,0.030076,-0.040645,0.01621,0.604525,1.39903,1.365805,-0.333015,-1.358385,-1.38201,-0.271505,YCC,YBrBr,0.444778149,-5.22272681,-5.22272681,0.444778149,2.648769587
