,Unnamed: 0,Phase,name,A,B,C,indexing,latt_x,latt_y,latt_z,angle_x,angle_y,angle_z,space_group,total_energy,energy_form,e11,e22,e31,e32,C11,C12,C22,C21,d11,d22,d31,d32,Eg_pbe,dielec_elec_xx,dielec_elec_yy,dielec_elec_zz,dielec_ion_xx,dielec_ion_yy,dielec_ion_zz,born_charge_A_xx,born_charge_A_yy,born_charge_A_zz,born_charge_B_xx,born_charge_B_yy,born_charge_B_zz,born_charge_C_xx,born_charge_C_yy,born_charge_C_zz,Parent_1,Parent_2,Parent_1_e,Parent_2_e,Parent_min,Parent_max,synthesis_index
1721,1721,H,PtCI,Pt,C,I,780653-2,3.33,3.33,19.11,90.0,90.0,120.0,P 3 m 1,-14.11,2.54,,,,,-3.4,61.26,-3.4,61.26,,,,,0.0,822.67,822.67,1.5,176.76,188.89,0.04,-4.13,-3.96,0.01,3.32,3.12,0.02,0.81,0.84,-0.03,PtCC,PtII,5.69,0.71,0.71,5.69,-0.66
1722,1722,H,PtGeBr,Pt,Ge,Br,783235-2,3.89,3.89,19.11,90.0,90.0,120.0,P 3 m 1,-12.38,-0.28,,,,,30.59,13.71,30.59,13.71,,,,,0.0,4.62,4.62,1.35,0.64,0.64,0.01,-1.43,-1.43,0.1,3.44,3.44,0.19,-2.01,-2.01,-0.3,PtGeGe,PtBrBr,0.26,0.82,0.26,0.82,-0.82
1723,1723,H,PtGeCl,Pt,Ge,Cl,783217-2,3.88,3.88,19.11,90.0,90.0,120.0,P 3 m 1,-12.71,-0.33,,,,,-22.84,56.04,-22.84,56.04,,,,,0.0,4.0,4.0,1.31,0.62,0.62,0.02,-1.53,-1.53,0.13,3.49,3.49,0.22,-1.97,-1.97,-0.35,PtGeGe,PtClCl,0.26,0.88,0.26,0.88,-0.9
1724,1724,H,PtGeF,Pt,Ge,F,783209-2,3.07,3.07,19.11,90.0,90.0,120.0,P 3 m 1,-13.28,-0.89,,,,,7.07,40.13,7.07,40.13,,,,,0.0,13.81,13.81,1.36,2.36,2.35,0.02,-0.82,-0.82,0.21,2.96,2.96,0.13,-2.13,-2.14,-0.34,PtGeGe,PtFF,0.26,-0.61,-0.61,0.26,-0.72
1725,1725,H,PtGeI,Pt,Ge,I,783253-2,3.96,3.96,19.11,90.0,90.0,120.0,P 3 m 1,-12.0,-0.08,,,,,22.1,39.62,22.1,39.62,,,,,0.0,6.21,6.21,1.39,0.62,0.62,0.01,-1.14,-1.14,0.05,3.21,3.21,0.2,-2.07,-2.07,-0.25,PtGeGe,PtII,0.26,0.71,0.26,0.71,-0.57
1726,1726,H,PtSiBr,Pt,Si,Br,781435-2,3.84,3.84,19.11,90.0,90.0,120.0,P 3 m 1,-13.36,-0.33,,,,,31.61,11.98,31.61,11.98,,,,,0.0,4.84,4.84,1.34,0.53,0.53,0.02,-1.71,-1.71,0.14,3.34,3.34,0.19,-1.63,-1.63,-0.33,PtSiSi,PtBrBr,0.88,0.82,0.82,0.88,-1.18
1727,1727,H,PtSiCl,Pt,Si,Cl,781417-2,3.89,3.89,19.11,90.0,90.0,120.0,P 3 m 1,-13.75,-0.44,,,,,16.72,3.12,16.72,3.12,,,,,0.0,4.93,4.93,1.29,0.45,0.45,0.02,-1.94,-1.94,0.12,3.29,3.29,0.3,-1.35,-1.35,-0.42,PtSiSi,PtClCl,0.88,0.88,0.88,0.88,-1.31
1728,1728,H,PtSiF,Pt,Si,F,781409-2,3.6,3.6,19.11,90.0,90.0,120.0,P 3 m 1,-17.24,-3.91,,,,,52.01,27.54,52.01,27.54,,,,,0.0,4.89,4.89,1.24,1.64,1.64,0.01,-2.55,-2.55,-0.09,3.82,3.82,0.69,-1.27,-1.27,-0.6,PtSiSi,PtFF,0.88,-0.61,-0.61,0.88,-4.04
1729,1729,H,PtSiI,Pt,Si,I,781453-2,3.89,3.89,19.11,90.0,90.0,120.0,P 3 m 1,-12.9,-0.05,,,,,-35.11,98.53,-35.11,98.53,,,,,0.0,6.47,6.47,1.39,0.51,0.51,0.01,-1.44,-1.44,0.1,3.11,3.11,0.18,-1.67,-1.66,-0.27,PtSiSi,PtII,0.88,0.71,0.71,0.88,-0.84
1730,1730,H,PtSnBr,Pt,Sn,Br,785035-2,4.08,4.08,19.11,90.0,90.0,120.0,P 3 m 1,-11.77,-0.32,,,,,22.18,14.63,22.18,14.63,,,,,0.0,4.42,4.42,1.37,0.55,0.55,0.01,-1.14,-1.14,0.09,3.3,3.3,0.22,-2.16,-2.16,-0.31,PtSnSn,PtBrBr,-0.2,0.82,-0.2,0.82,-0.63
1731,1731,H,PtSnCl,Pt,Sn,Cl,785017-2,4.1,4.1,19.11,90.0,90.0,120.0,P 3 m 1,-12.06,-0.33,,,,,18.01,11.33,18.01,11.33,,,,,0.0,3.83,3.83,1.32,0.52,0.52,0.02,-1.24,-1.24,0.12,3.33,3.33,0.26,-2.09,-2.09,-0.37,PtSnSn,PtClCl,-0.2,0.88,-0.2,0.88,-0.66
1732,1732,H,PtSnF,Pt,Sn,F,785009-2,3.31,3.31,19.11,90.0,90.0,120.0,P 3 m 1,-12.59,-0.85,,,,,-100.72,-71.47,-100.72,-71.47,,,,,0.0,13.62,13.62,1.38,1.79,1.78,0.02,-0.41,-0.39,0.26,3.32,3.32,0.1,-2.91,-2.92,-0.36,PtSnSn,PtFF,-0.2,-0.61,-0.61,-0.2,-0.44
1733,1733,H,PtSnI,Pt,Sn,I,785053-2,4.12,4.12,19.11,90.0,90.0,120.0,P 3 m 1,-11.49,-0.22,,,,,31.64,20.22,31.64,20.22,,,,,0.0,5.88,5.88,1.42,0.58,0.58,0.01,-0.97,-0.97,0.05,3.19,3.19,0.21,-2.22,-2.22,-0.26,PtSnSn,PtII,-0.2,0.71,-0.2,0.71,-0.48
1734,1734,H,NiAsO,Ni,As,O,283308-2,2.92,2.92,19.11,90.0,90.0,120.0,P 3 m 1,-15.38,-0.72,,,,,68.93,23.89,68.93,23.89,,,,,0.0,55.36,55.36,1.33,25.4,25.4,0.0,-1.93,-1.93,0.11,3.72,3.72,0.05,-1.79,-1.79,-0.16,NiAsAs,NiOO,0.09,-0.98,-0.98,0.09,-0.27
1735,1735,H,NiAsS,Ni,As,S,283316-2,3.54,3.54,19.11,90.0,90.0,120.0,P 3 m 1,-14.72,-0.44,,,,,48.08,30.57,48.08,30.57,,,,,0.0,7.83,7.83,1.31,0.79,0.79,0.0,-2.12,-2.12,0.03,1.83,1.83,0.07,0.29,0.29,-0.1,NiAsAs,NiSS,0.09,-0.18,-0.18,0.09,-0.4
1736,1736,H,NiAsSe,Ni,As,Se,283334-2,3.62,3.62,19.11,90.0,90.0,120.0,P 3 m 1,-14.02,-0.38,,,,,49.17,38.84,49.17,38.84,,,,,0.0,9.97,9.97,1.33,0.46,0.46,0.0,-1.81,-1.82,0.06,1.44,1.45,0.07,0.37,0.37,-0.13,NiAsAs,NiSeSe,0.09,-0.25,-0.25,0.09,-0.3
1737,1737,H,NiAsTe,Ni,As,Te,283352-2,3.7,3.7,19.11,90.0,90.0,120.0,P 3 m 1,-13.45,-0.17,,,,,52.92,29.81,52.92,29.81,,,,,0.0,43.5,43.5,1.37,2.45,2.41,0.0,-4.62,-4.6,0.01,3.04,2.99,0.09,1.57,1.6,-0.1,NiAsAs,NiTeTe,0.09,-0.19,-0.19,0.09,-0.12
1738,1738,H,NiBiO,Ni,Bi,O,288308-2,3.34,3.34,19.11,90.0,90.0,120.0,P 3 m 1,-14.67,-0.81,,,,,63.08,42.02,63.08,42.02,,,,,0.0,54.85,54.85,1.38,1.44,1.4,0.01,-4.6,-4.57,0.16,3.81,3.81,-0.01,0.79,0.76,-0.14,NiBiBi,NiOO,0.38,-0.98,-0.98,0.38,-0.5
1739,1739,H,NiBiS,Ni,Bi,S,288316-2,3.62,3.62,19.11,90.0,90.0,120.0,P 3 m 1,-13.86,-0.38,,,,,51.74,35.02,51.74,35.02,,,,,0.0,19.43,19.43,1.38,3.99,4.04,0.0,-1.96,-1.96,-0.01,2.1,2.11,0.03,-0.13,-0.15,-0.02,NiBiBi,NiSS,0.38,-0.18,-0.18,0.38,-0.48
1740,1740,H,NiBiSe,Ni,Bi,Se,288334-2,3.73,3.73,19.11,90.0,90.0,120.0,P 3 m 1,-13.16,-0.31,,,,,51.87,27.48,51.87,27.48,,,,,0.0,18.05,18.05,1.4,1.57,1.58,0.0,-1.98,-1.98,-0.0,1.91,1.91,0.01,0.07,0.07,-0.01,NiBiBi,NiSeSe,0.38,-0.25,-0.25,0.38,-0.38
1741,1741,H,NiBiTe,Ni,Bi,Te,288352-2,3.86,3.86,19.11,90.0,90.0,120.0,P 3 m 1,-12.6,-0.11,,,,,42.14,26.53,42.14,26.53,,,,,0.0,8.09,8.09,1.44,0.87,0.86,0.0,-2.18,-2.17,0.05,1.48,1.48,-0.01,0.7,0.7,-0.04,NiBiBi,NiTeTe,0.38,-0.19,-0.19,0.38,-0.2
1742,1742,H,NiNO,Ni,N,O,280708-2,3.23,3.23,19.11,90.0,90.0,120.0,P 3 m 1,-17.73,0.58,,,,,32.19,94.25,32.19,94.25,,,,,0.0,3.82,3.82,1.16,2.83,2.83,0.01,-1.21,-1.22,0.2,2.39,2.39,0.12,-1.18,-1.18,-0.32,NiNN,NiOO,2.18,-0.98,-0.98,2.18,-0.02
1743,1743,H,NiNS,Ni,N,S,280716-2,3.37,3.37,19.11,90.0,90.0,120.0,P 3 m 1,-16.26,1.67,,,,,59.54,42.12,59.54,42.12,,,,,0.0,8.06,8.06,1.21,0.17,0.17,0.0,-0.51,-0.5,0.14,-0.3,-0.3,0.01,0.8,0.8,-0.14,NiNN,NiSS,2.18,-0.18,-0.18,2.18,0.67
1744,1744,H,NiNSe,Ni,N,Se,280734-2,3.31,3.31,19.11,90.0,90.0,120.0,P 3 m 1,-15.34,1.95,,,,,48.67,47.56,48.67,47.56,,,,,0.0,11.77,11.77,1.27,1.76,1.77,0.01,-0.75,-0.75,0.13,-0.76,-0.76,-0.02,1.51,1.51,-0.11,NiNN,NiSeSe,2.18,-0.25,-0.25,2.18,0.99
1745,1745,H,NiNTe,Ni,N,Te,280752-2,3.08,3.08,19.11,90.0,90.0,120.0,P 3 m 1,-14.95,1.99,,,,,102.79,76.62,102.79,76.62,,,,,0.0,96.09,96.09,1.47,21.4,21.34,0.01,-4.91,-4.84,-0.04,2.15,2.08,0.08,2.76,2.76,-0.05,NiNN,NiTeTe,2.18,-0.19,-0.19,2.18,0.99
1746,1746,H,NiPO,Ni,P,O,281508-2,3.54,3.54,19.11,90.0,90.0,120.0,P 3 m 1,-17.04,-1.68,,,,,-4.32,86.21,-4.32,86.21,,,,,0.0,3.33,3.33,1.19,116.64,116.68,0.0,-1.31,-1.31,0.09,3.32,3.32,0.26,-2.0,-2.0,-0.35,NiPP,NiOO,0.24,-0.98,-0.98,0.24,-1.31
1747,1747,H,NiPS,Ni,P,S,281516-2,3.52,3.52,19.11,90.0,90.0,120.0,P 3 m 1,-15.48,-0.5,,,,,62.99,41.53,62.99,41.53,,,,,0.0,7.33,7.33,1.28,0.54,0.54,0.0,-1.67,-1.66,0.01,1.88,1.88,0.14,-0.22,-0.22,-0.15,NiPP,NiSS,0.24,-0.18,-0.18,0.24,-0.54
1748,1748,H,NiPSe,Ni,P,Se,281534-2,3.57,3.57,19.11,90.0,90.0,120.0,P 3 m 1,-14.74,-0.39,,,,,51.61,45.13,51.61,45.13,,,,,0.0,7.04,7.04,1.31,0.35,0.35,0.0,-1.48,-1.47,-0.02,1.58,1.58,0.15,-0.11,-0.11,-0.13,NiPP,NiSeSe,0.24,-0.25,-0.25,0.24,-0.39
1749,1749,H,NiPTe,Ni,P,Te,281552-2,3.64,3.64,19.11,90.0,90.0,120.0,P 3 m 1,-14.1,-0.11,,,,,40.96,54.07,40.96,54.07,,,,,0.0,9.01,9.01,1.36,0.21,0.21,0.0,-1.37,-1.36,-0.03,0.78,0.77,0.12,0.59,0.59,-0.09,NiPP,NiTeTe,0.24,-0.19,-0.19,0.24,-0.14
1750,1750,H,NiSbO,Ni,Sb,O,285108-2,3.36,3.36,19.11,90.0,90.0,120.0,P 3 m 1,-15.03,-0.91,,,,,24.88,38.53,24.88,38.53,,,,,0.0,27.34,27.34,1.32,15.61,15.69,0.01,-4.65,-4.61,0.16,3.31,3.32,0.07,1.35,1.29,-0.23,NiSbSb,NiOO,0.15,-0.98,-0.98,0.15,-0.49
1751,1751,H,NiSbS,Ni,Sb,S,285116-2,3.6,3.6,19.11,90.0,90.0,120.0,P 3 m 1,-14.2,-0.45,,,,,49.72,30.97,49.72,30.97,,,,,0.0,10.58,10.58,1.35,1.77,1.78,0.0,-2.11,-2.1,-0.03,2.26,2.26,0.07,-0.15,-0.16,-0.04,NiSbSb,NiSS,0.15,-0.18,-0.18,0.15,-0.44
1752,1752,H,NiSbSe,Ni,Sb,Se,285134-2,3.7,3.7,19.11,90.0,90.0,120.0,P 3 m 1,-13.51,-0.4,,,,,44.33,36.42,44.33,36.42,,,,,0.0,79.87,79.87,1.37,1.67,1.74,0.0,-2.62,-2.73,0.02,2.25,2.29,0.03,0.37,0.44,-0.05,NiSbSb,NiSeSe,0.15,-0.25,-0.25,0.15,-0.35
1753,1753,H,NiSbTe,Ni,Sb,Te,285152-2,3.82,3.82,19.11,90.0,90.0,120.0,P 3 m 1,-12.94,-0.19,,,,,51.79,27.78,51.79,27.78,,,,,0.0,7.51,7.51,1.42,0.75,0.75,0.0,-2.29,-2.29,0.06,1.63,1.63,0.04,0.66,0.66,-0.1,NiSbSb,NiTeTe,0.15,-0.19,-0.19,0.15,-0.17
1754,1754,H,PdAsO,Pd,As,O,463308-2,3.96,3.96,19.11,90.0,90.0,120.0,P 3 m 1,-15.42,-1.02,,,,,8.26,54.56,8.26,54.56,,,,,0.0,3.05,3.05,1.2,5.8,5.8,0.0,-1.24,-1.24,0.09,3.37,3.37,0.27,-2.13,-2.13,-0.36,PdAsAs,PdOO,0.06,0.4,0.06,0.4,-1.25
1755,1755,H,PdAsS,Pd,As,S,463316-2,3.9,3.9,19.11,90.0,90.0,120.0,P 3 m 1,-14.17,-0.14,,,,,36.71,43.65,36.51,43.65,,,,,0.0,7.33,7.33,1.29,0.74,0.74,0.0,-1.63,-1.63,0.01,2.14,2.14,0.18,-0.51,-0.51,-0.19,PdAsAs,PdSS,0.06,0.23,0.06,0.23,-0.29
1756,1756,H,PdAsSe,Pd,As,Se,463334-2,3.94,3.94,19.11,90.0,90.0,120.0,P 3 m 1,-13.65,-0.26,,,,,35.38,38.93,35.38,38.93,,,,,0.0,6.8,6.8,1.32,0.55,0.55,0.0,-1.62,-1.62,-0.0,1.94,1.93,0.17,-0.32,-0.32,-0.17,PdAsAs,PdSeSe,0.06,-0.02,-0.02,0.06,-0.27
1757,1757,H,PdAsTe,Pd,As,Te,463352-2,3.44,3.44,19.11,90.0,90.0,120.0,P 3 m 1,-13.0,0.03,,,,,-17.53,62.41,-17.53,62.41,,,,,0.0,8.39,8.39,1.5,1.87,1.87,0.0,-2.81,-2.81,-0.05,1.37,1.37,0.1,1.44,1.44,-0.05,PdAsAs,PdTeTe,0.06,-0.3,-0.3,0.06,0.15
1758,1758,H,PdBiO,Pd,Bi,O,468308-2,3.39,3.39,19.11,90.0,90.0,120.0,P 3 m 1,-13.56,0.05,,,,,21.68,5.48,21.68,5.48,,,,,0.0,91.29,91.29,1.38,12.45,12.64,0.01,-2.24,-2.28,0.16,3.44,3.46,0.05,-1.2,-1.19,-0.21,PdBiBi,PdOO,-0.22,0.4,-0.22,0.4,-0.04
1759,1759,H,PdBiS,Pd,Bi,S,468316-2,3.91,3.91,19.11,90.0,90.0,120.0,P 3 m 1,-13.4,-0.17,,,,,37.89,29.49,37.89,29.49,,,,,0.0,67.05,67.05,1.36,2.85,3.15,0.0,-3.45,-3.59,0.04,2.82,2.98,0.04,0.63,0.62,-0.08,PdBiBi,PdSS,-0.22,0.23,-0.22,0.23,-0.18
1760,1760,H,PdBiSe,Pd,Bi,Se,468334-2,3.99,3.99,19.11,90.0,90.0,120.0,P 3 m 1,-12.95,-0.35,,,,,33.02,30.64,33.02,30.64,,,,,0.0,1111.57,1111.57,1.39,3.29,10.79,0.0,3.54,-4.84,0.06,0.99,6.36,0.03,-4.53,-1.52,-0.09,PdBiBi,PdSeSe,-0.22,-0.02,-0.22,-0.02,-0.23
1761,1761,H,PdBiTe,Pd,Bi,Te,468352-2,4.1,4.1,19.11,90.0,90.0,120.0,P 3 m 1,-12.63,-0.4,,,,,-6.87,46.24,-6.87,46.24,,,,,0.0,10.63,10.63,1.43,0.62,0.62,0.0,-1.98,-1.98,0.09,1.51,1.51,0.02,0.47,0.47,-0.11,PdBiBi,PdTeTe,-0.22,-0.3,-0.3,-0.22,-0.14
1762,1762,H,PdNO,Pd,N,O,460708-2,2.97,2.97,19.11,90.0,90.0,120.0,P 3 m 1,-14.96,3.1,,,,,-26.54,143.29,-26.54,143.29,,,,,0.0,26.77,26.77,1.24,8.26,8.53,0.0,1.81,1.91,0.17,0.87,0.8,-0.06,-2.68,-2.72,-0.11,PdNN,PdOO,6.42,0.4,0.4,6.42,-0.31
1763,1763,H,PdNS,Pd,N,S,460716-2,2.97,2.97,19.11,90.0,90.0,120.0,P 3 m 1,-14.28,3.4,,,,,92.31,17.79,92.31,17.79,,,,,0.0,14.08,14.08,1.34,0.78,0.78,0.0,-1.27,-1.27,0.05,0.83,0.83,-0.02,0.44,0.44,-0.03,PdNN,PdSS,6.42,0.23,0.23,6.42,0.07
1764,1764,H,PdNSe,Pd,N,Se,460734-2,2.98,2.98,19.11,90.0,90.0,120.0,P 3 m 1,-14.05,2.99,,,,,98.84,52.3,98.84,52.3,,,,,0.0,32.63,32.63,1.4,0.28,0.28,0.0,-2.32,-2.33,0.12,0.77,0.77,-0.07,1.55,1.55,-0.05,PdNN,PdSeSe,6.42,-0.02,-0.02,6.42,-0.21
1765,1765,H,PdNTe,Pd,N,Te,460752-2,3.15,3.15,19.11,90.0,90.0,120.0,P 3 m 1,-13.81,2.88,,,,,39.27,111.53,39.27,111.53,,,,,0.0,12.8,12.8,1.5,1.38,1.38,0.02,-4.82,-4.82,0.26,2.81,2.82,-0.23,2.01,2.01,-0.04,PdNN,PdTeTe,6.42,-0.3,-0.3,6.42,-0.18
1766,1766,H,PdPO,Pd,P,O,461508-2,3.91,3.91,19.11,90.0,90.0,120.0,P 3 m 1,-16.9,-1.8,,,,,15.7,55.7,15.7,55.7,,,,,0.0,3.04,3.04,1.18,2.85,2.85,0.0,-1.4,-1.4,0.09,3.26,3.26,0.29,-1.86,-1.86,-0.38,PdPP,PdOO,0.68,0.4,0.4,0.68,-2.34
1767,1767,H,PdPS,Pd,P,S,461516-2,3.91,3.91,19.11,90.0,90.0,120.0,P 3 m 1,-14.94,-0.21,,,,,30.77,47.35,30.77,47.35,,,,,0.0,48.23,48.23,1.26,1.42,1.16,0.0,-1.8,-2.0,-0.05,2.58,2.62,0.24,-0.78,-0.62,-0.19,PdPP,PdSS,0.68,0.23,0.23,0.68,-0.67
1768,1768,H,PdPSe,Pd,P,Se,461534-2,3.23,3.23,19.11,90.0,90.0,120.0,P 3 m 1,-13.73,0.37,,,,,-7.01,20.06,-7.01,20.06,,,,,0.0,8.01,8.01,1.45,1.12,1.12,0.0,-2.37,-2.37,-0.07,1.59,1.59,0.13,0.78,0.78,-0.06,PdPP,PdSeSe,0.68,-0.02,-0.02,0.68,0.03
1769,1769,H,PdPTe,Pd,P,Te,461552-2,3.36,3.36,19.11,90.0,90.0,120.0,P 3 m 1,-13.48,0.26,,,,,-48.1,81.13,-48.1,81.13,,,,,0.0,8.08,8.08,1.49,3.07,3.07,0.0,-2.87,-2.87,-0.05,1.36,1.36,0.1,1.51,1.51,-0.05,PdPP,PdTeTe,0.68,-0.3,-0.3,0.68,0.07
1770,1770,H,PdSbO,Pd,Sb,O,465108-2,3.3,3.3,19.11,90.0,90.0,120.0,P 3 m 1,-13.86,0.01,,,,,23.67,5.1,23.67,5.1,,,,,0.0,95.34,95.34,1.36,14.9,14.84,0.0,0.82,0.71,0.13,4.0,4.02,0.05,-4.81,-4.72,-0.18,PdSbSb,PdOO,-0.31,0.4,-0.31,0.4,-0.03
1771,1771,H,PdSbS,Pd,Sb,S,465116-2,3.91,3.91,19.11,90.0,90.0,120.0,P 3 m 1,-13.75,-0.26,,,,,27.39,27.67,27.39,27.67,,,,,0.0,7.01,7.01,1.34,1.21,1.21,0.0,-2.04,-2.04,0.03,2.4,2.4,0.1,-0.35,-0.36,-0.13,PdSbSb,PdSS,-0.31,0.23,-0.31,0.23,-0.22
1772,1772,H,PdSbSe,Pd,Sb,Se,465134-2,3.98,3.98,19.11,90.0,90.0,120.0,P 3 m 1,-13.29,-0.43,,,,,35.0,33.47,35.0,33.47,,,,,0.0,7.49,7.49,1.36,0.79,0.79,0.0,-1.88,-1.88,0.05,2.06,2.06,0.09,-0.18,-0.18,-0.14,PdSbSb,PdSeSe,-0.31,-0.02,-0.31,-0.02,-0.26
1773,1773,H,PdSbTe,Pd,Sb,Te,465152-2,4.06,4.06,19.11,90.0,90.0,120.0,P 3 m 1,-12.96,-0.46,,,,,31.29,39.27,31.29,39.27,,,,,0.0,7.1,7.1,1.41,0.56,0.56,0.0,-2.1,-2.1,0.04,1.71,1.71,0.1,0.4,0.4,-0.14,PdSbSb,PdTeTe,-0.31,-0.3,-0.31,-0.3,-0.16
1774,1774,H,PtAsO,Pt,As,O,783308-2,3.31,3.31,19.11,90.0,90.0,120.0,P 3 m 1,-15.06,0.22,,,,,31.84,36.73,31.84,36.73,,,,,0.0,13.04,13.04,1.31,7.32,7.44,0.0,-0.88,-0.85,-0.01,2.63,2.61,0.18,-1.75,-1.76,-0.17,PtAsAs,PtOO,0.21,0.81,0.21,0.81,-0.29
1775,1775,H,PtAsS,Pt,As,S,783316-2,3.81,3.81,19.11,90.0,90.0,120.0,P 3 m 1,-14.78,0.12,,,,,45.69,31.46,45.69,31.46,,,,,0.0,8.77,8.77,1.31,0.69,0.69,0.0,-1.61,-1.62,0.05,2.04,2.05,0.1,-0.43,-0.42,-0.15,PtAsAs,PtSS,0.21,0.71,0.21,0.71,-0.34
1776,1776,H,PtAsSe,Pt,As,Se,783334-2,3.85,3.85,19.11,90.0,90.0,120.0,P 3 m 1,-14.36,-0.09,,,,,40.14,25.41,40.14,25.41,,,,,0.0,89.49,89.49,1.34,9.69,9.69,0.0,8.45,8.53,0.04,-3.25,-3.39,0.12,-5.2,-5.15,-0.16,PtAsAs,PtSeSe,0.21,0.17,0.17,0.21,-0.28
1777,1777,H,PtAsTe,Pt,As,Te,783352-2,3.62,3.62,19.11,90.0,90.0,120.0,P 3 m 1,-14.05,-0.14,,,,,21.66,11.51,21.66,11.51,,,,,0.0,11.4,11.4,1.47,0.93,0.93,0.0,-2.73,-2.73,0.03,1.8,1.8,0.05,0.94,0.93,-0.08,PtAsAs,PtTeTe,0.21,-0.19,-0.19,0.21,-0.15
1778,1778,H,PtBiO,Pt,Bi,O,788308-2,3.34,3.34,19.11,90.0,90.0,120.0,P 3 m 1,-14.02,0.47,,,,,5.48,113.57,5.48,113.57,,,,,0.0,119.15,119.15,1.39,19.71,21.08,0.01,1.21,1.49,0.18,3.61,3.61,0.03,-4.82,-5.1,-0.21,PtBiBi,PtOO,-0.1,0.81,-0.1,0.81,0.11
1779,1779,H,PtBiS,Pt,Bi,S,788316-2,3.68,3.68,19.11,90.0,90.0,120.0,P 3 m 1,-14.06,0.04,,,,,29.43,11.89,30.19,11.89,,,,,0.0,17.84,17.84,1.43,1.05,1.02,0.0,-1.4,-1.36,0.05,1.86,1.84,-0.01,-0.46,-0.48,-0.04,PtBiBi,PtSS,-0.1,0.71,-0.1,0.71,-0.26
1780,1780,H,PtBiSe,Pt,Bi,Se,788334-2,3.8,3.8,19.11,90.0,90.0,120.0,P 3 m 1,-13.63,-0.16,,,,,35.72,11.2,35.72,11.2,,,,,0.0,11.25,11.25,1.45,1.32,1.32,0.0,-2.18,-2.17,0.09,2.39,2.39,-0.0,-0.22,-0.22,-0.09,PtBiBi,PtSeSe,-0.1,0.17,-0.1,0.17,-0.2
1781,1781,H,PtBiTe,Pt,Bi,Te,788352-2,3.91,3.91,19.11,90.0,90.0,120.0,P 3 m 1,-13.45,-0.34,,,,,32.48,16.53,32.48,16.53,,,,,0.0,16.07,16.07,1.5,0.94,0.94,0.0,-2.22,-2.21,0.1,2.03,2.02,0.01,0.19,0.18,-0.12,PtBiBi,PtTeTe,-0.1,-0.19,-0.19,-0.1,-0.19
1782,1782,H,PtNO,Pt,N,O,780708-2,2.99,2.99,19.11,90.0,90.0,120.0,P 3 m 1,-16.08,2.85,,,,,66.77,118.02,66.77,118.02,,,,,0.0,76.7,76.7,1.24,0.95,0.98,0.0,1.86,2.1,0.22,1.98,2.02,-0.09,-3.84,-4.12,-0.13,PtNN,PtOO,5.8,0.81,0.81,5.8,-0.45
1783,1783,H,PtNS,Pt,N,S,780716-2,3.02,3.02,19.11,90.0,90.0,120.0,P 3 m 1,-15.32,3.23,,,,,33.47,36.05,33.47,36.05,,,,,0.0,10.82,10.82,1.34,34.97,34.92,0.0,-2.5,-2.5,0.07,1.21,1.21,-0.04,1.29,1.29,-0.03,PtNN,PtSS,5.8,0.71,0.71,5.8,-0.02
1784,1784,H,PtNSe,Pt,N,Se,780734-2,3.05,3.05,19.11,90.0,90.0,120.0,P 3 m 1,-15.07,2.85,,,,,79.68,62.43,79.68,62.43,,,,,0.0,23.85,23.85,1.37,1.54,1.51,0.0,-2.3,-2.28,0.08,0.91,0.91,-0.04,1.39,1.37,-0.04,PtNN,PtSeSe,5.8,0.17,0.17,5.8,-0.14
1785,1785,H,PtNTe,Pt,N,Te,780752-2,3.15,3.15,19.11,90.0,90.0,120.0,P 3 m 1,-14.87,2.69,,,,,30.32,162.64,30.32,162.64,,,,,0.0,9.67,9.67,1.5,1.1,1.1,0.01,-4.84,-4.84,0.21,2.79,2.79,-0.19,2.05,2.05,-0.02,PtNN,PtTeTe,5.8,-0.19,-0.19,5.8,-0.11
1786,1786,H,PtPO,Pt,P,O,781508-2,3.95,3.95,19.11,90.0,90.0,120.0,P 3 m 1,-17.38,-1.4,,,,,-16.27,89.44,-16.27,89.44,,,,,0.0,3.57,3.57,1.19,0.42,0.42,0.0,-1.45,-1.45,0.09,3.69,3.69,0.23,-2.25,-2.25,-0.32,PtPP,PtOO,0.67,0.81,0.67,0.81,-2.14
1787,1787,H,PtPS,Pt,P,S,781516-2,3.85,3.85,19.11,90.0,90.0,120.0,P 3 m 1,-15.59,0.02,,,,,56.48,43.25,56.48,43.25,,,,,0.0,15.42,15.42,1.27,20.55,18.19,0.0,-1.99,-2.04,-0.07,2.9,2.91,0.24,-0.91,-0.87,-0.17,PtPP,PtSS,0.67,0.71,0.67,0.71,-0.68
1788,1788,H,PtPSe,Pt,P,Se,781534-2,3.4,3.4,19.11,90.0,90.0,120.0,P 3 m 1,-14.89,0.09,,,,,37.24,0.75,37.24,0.75,,,,,0.0,10.63,10.63,1.42,1.32,1.32,0.0,-3.13,-3.13,0.02,2.39,2.39,0.05,0.75,0.75,-0.07,PtPP,PtSeSe,0.67,0.17,0.17,0.67,-0.34
1789,1789,H,PtPTe,Pt,P,Te,781552-2,3.46,3.46,19.11,90.0,90.0,120.0,P 3 m 1,-14.68,-0.06,,,,,38.08,25.91,38.08,25.91,,,,,0.0,20.34,20.34,1.47,0.96,0.96,0.0,-2.65,-2.65,-0.05,2.18,2.17,0.1,0.47,0.47,-0.05,PtPP,PtTeTe,0.67,-0.19,-0.19,0.67,-0.31
