,Unnamed: 0,Phase,name,A,B,C,indexing,latt_x,latt_y,latt_z,angle_x,angle_y,angle_z,space_group,total_energy,energy_form,e11,e22,e31,e32,C11,C12,C22,C21,d11,d22,d31,d32,Eg_pbe,dielec_elec_xx,dielec_elec_yy,dielec_elec_zz,dielec_ion_xx,dielec_ion_yy,dielec_ion_zz,born_charge_A_xx,born_charge_A_yy,born_charge_A_zz,born_charge_B_xx,born_charge_B_yy,born_charge_B_zz,born_charge_C_xx,born_charge_C_yy,born_charge_C_zz,Parent_1,Parent_2,Parent_1_e,Parent_2_e,Parent_min,Parent_max,synthesis_index
64,64,T,YPBr,Y,P,Br,391535-1,3.93,3.93,19.15,90.0,90.0,120.0,P 3 m 1,-16.19,-2.88,,,,,32.92,13.17,32.92,13.17,,,,,0.0,12.11,12.11,1.37,1.2,1.2,0.01,1.88,1.88,0.44,-0.22,-0.22,-0.17,-1.66,-1.66,-0.28,YPP,YBrBr,0.36,-5.18,-5.18,0.36,-0.48
65,65,T,YPCl,Y,P,Cl,391517-1,3.82,3.82,19.15,90.0,90.0,120.0,P 3 m 1,-16.86,-3.27,,,,,-9.85,-0.13,-9.85,-0.13,,,,,0.0,10.43,10.43,1.35,2.34,2.33,0.02,3.22,3.21,0.51,-1.51,-1.51,-0.17,-1.7,-1.7,-0.35,YPP,YClCl,0.36,-5.92,-5.92,0.36,-0.49
66,66,T,YPF,Y,P,F,391509-1,3.63,3.63,19.15,90.0,90.0,120.0,P 3 m 1,-18.86,-5.26,,,,,29.55,39.68,29.55,39.68,,,,,0.0,5.45,5.45,1.29,3.01,3.01,0.04,3.27,3.27,0.63,-1.1,-1.1,-0.13,-2.17,-2.17,-0.5,YPP,YFF,0.36,-9.38,-9.38,0.36,-0.76
67,67,T,YPI,Y,P,I,391553-1,4.07,4.07,19.15,90.0,90.0,120.0,P 3 m 1,-15.41,-2.29,,,,,13.55,10.54,13.55,10.54,,,,,0.0,26.96,26.96,1.41,2.07,2.04,0.01,-0.99,-0.98,0.34,2.32,2.31,-0.15,-1.33,-1.33,-0.19,YPP,YII,0.36,-4.13,-4.13,0.36,-0.41
68,68,T,YSbBr,Y,Sb,Br,395135-1,3.91,3.91,19.15,90.0,90.0,120.0,P 3 m 1,-15.19,-3.13,,,,,27.52,10.63,27.52,10.63,,,,,0.0,6.0,6.0,1.47,1.33,1.33,0.01,0.6,0.6,0.38,1.12,1.12,-0.08,-1.72,-1.72,-0.3,YSbSb,YBrBr,-0.68,-5.18,-5.18,-0.68,-0.2
69,69,T,YSbCl,Y,Sb,Cl,395117-1,3.83,3.83,19.15,90.0,90.0,120.0,P 3 m 1,-15.89,-3.54,,,,,24.13,12.48,24.13,12.48,,,,,0.0,9.03,9.03,1.43,5.81,5.82,0.02,-1.35,-1.35,0.39,2.9,2.9,-0.04,-1.55,-1.55,-0.35,YSbSb,YClCl,-0.68,-5.92,-5.92,-0.68,-0.24
70,70,T,YSbF,Y,Sb,F,395109-1,3.68,3.68,19.15,90.0,90.0,120.0,P 3 m 1,-17.83,-5.47,,,,,16.09,33.64,16.09,33.64,,,,,0.0,8.76,8.76,1.38,5.5,5.5,0.03,0.18,0.18,0.47,2.42,2.42,-0.02,-2.6,-2.6,-0.45,YSbSb,YFF,-0.68,-9.38,-9.38,-0.68,-0.44
71,71,T,YSbI,Y,Sb,I,395153-1,4.04,4.04,19.15,90.0,90.0,120.0,P 3 m 1,-14.39,-2.5,,,,,4.59,38.43,4.59,38.43,,,,,0.0,6.83,6.83,1.51,1.41,1.41,0.01,2.26,2.26,0.33,-0.52,-0.53,-0.1,-1.74,-1.74,-0.23,YSbSb,YII,-0.68,-4.13,-4.13,-0.68,-0.1
72,72,T,ScOS,Sc,O,S,210816-1,3.26,3.26,19.15,90.0,90.0,120.0,P 3 m 1,-21.57,-6.69,,,,,11.71,107.71,11.71,107.71,,,,,0.0,3.71,3.71,1.28,1.52,1.52,0.03,3.82,3.82,0.7,-3.55,-3.55,-0.53,-0.27,-0.27,-0.16,ScOO,ScSS,-8.14,-3.63,-8.14,-3.63,-0.8
73,73,T,ScOSe,Sc,O,Se,210834-1,3.29,3.29,19.15,90.0,90.0,120.0,P 3 m 1,-21.28,-7.03,,,,,42.31,100.95,42.31,100.95,,,,,0.0,3.64,3.64,1.3,1.45,1.45,0.04,3.65,3.65,0.7,-3.67,-3.67,-0.55,0.03,0.03,-0.15,ScOO,ScSeSe,-8.14,-3.46,-8.14,-3.46,-1.23
74,74,T,ScOTe,Sc,O,Te,210852-1,3.39,3.39,19.15,90.0,90.0,120.0,P 3 m 1,-20.76,-6.87,,,,,69.68,85.6,69.68,85.6,,,,,0.0,3.87,3.87,1.34,1.84,1.84,0.04,3.32,3.32,0.68,-3.96,-3.96,-0.57,0.64,0.64,-0.12,ScOO,ScTeTe,-8.14,-2.62,-8.14,-2.62,-1.49
75,75,T,ScSSe,Sc,S,Se,211634-1,3.58,3.58,19.15,90.0,90.0,120.0,P 3 m 1,-17.53,-3.66,,,,,52.9,13.1,52.9,13.1,,,,,0.0,6.81,6.81,1.38,1.18,1.18,0.0,2.88,2.89,0.12,-2.5,-2.5,-0.12,-0.39,-0.39,-0.0,ScSS,ScSeSe,-3.63,-3.46,-3.63,-3.46,-0.11
76,76,T,ScSTe,Sc,S,Te,211652-1,3.67,3.67,19.15,90.0,90.0,120.0,P 3 m 1,-17.22,-3.71,,,,,50.14,19.33,50.14,19.33,,,,,0.0,4.62,4.62,1.41,1.33,1.33,0.01,3.03,3.03,0.33,-3.18,-3.18,-0.24,0.14,0.14,-0.09,ScSS,ScTeTe,-3.63,-2.62,-3.63,-2.62,-0.58
77,77,T,ScSeTe,Sc,Se,Te,213452-1,3.74,3.74,19.15,90.0,90.0,120.0,P 3 m 1,-16.22,-3.34,,,,,44.55,17.94,44.55,17.94,,,,,0.0,5.03,5.03,1.45,1.23,1.23,0.0,2.64,2.64,0.17,-2.77,-2.77,-0.14,0.13,0.13,-0.03,ScSeSe,ScTeTe,-3.46,-2.62,-3.46,-2.62,-0.3
78,78,T,YOS,Y,O,S,390816-1,3.55,3.55,19.15,90.0,90.0,120.0,P 3 m 1,-21.67,-6.6,,,,,64.81,34.83,64.81,34.83,,,,,0.0,4.5,4.5,1.28,1.47,1.47,0.04,3.95,3.95,0.77,-3.4,-3.4,-0.59,-0.55,-0.55,-0.18,YOO,YSS,-8.16,-3.92,-8.16,-3.92,-0.56
79,79,T,YOSe,Y,O,Se,390834-1,3.56,3.56,19.15,90.0,90.0,120.0,P 3 m 1,-21.41,-6.98,,,,,54.57,64.16,54.57,64.16,,,,,0.0,3.64,3.64,1.3,1.27,1.27,0.04,3.7,3.7,0.79,-3.45,-3.46,-0.61,-0.25,-0.25,-0.18,YOO,YSeSe,-8.16,-3.79,-8.16,-3.79,-1.0
80,80,T,YOTe,Y,O,Te,390852-1,3.61,3.61,19.15,90.0,90.0,120.0,P 3 m 1,-21.06,-6.99,,,,,67.65,60.85,67.65,60.85,,,,,0.0,3.55,3.55,1.35,1.32,1.32,0.05,3.41,3.41,0.79,-3.71,-3.71,-0.62,0.3,0.3,-0.16,YOO,YTeTe,-8.16,-2.88,-8.16,-2.88,-1.47
81,81,T,YSSe,Y,S,Se,391634-1,4.09,4.09,19.15,90.0,90.0,120.0,P 3 m 1,-17.95,-3.89,,,,,4.37,-9.21,4.37,-9.21,,,,,0.0,34.1,34.1,1.33,2.3,2.3,0.0,4.41,4.42,0.21,-3.72,-3.72,-0.15,-0.69,-0.7,-0.05,YSS,YSeSe,-3.92,-3.79,-3.92,-3.79,-0.04
82,82,T,YSTe,Y,S,Te,391652-1,3.93,3.93,19.15,90.0,90.0,120.0,P 3 m 1,-17.59,-3.9,,,,,29.65,24.24,29.65,24.24,,,,,0.0,4.58,4.58,1.41,1.2,1.2,0.01,3.24,3.25,0.4,-3.07,-3.07,-0.3,-0.17,-0.17,-0.1,YSS,YTeTe,-3.92,-2.88,-3.92,-2.88,-0.5
83,83,T,YSeTe,Y,Se,Te,393452-1,3.99,3.99,19.15,90.0,90.0,120.0,P 3 m 1,-16.61,-3.55,,,,,35.59,14.39,33.4,14.39,,,,,0.0,5.87,5.87,1.45,1.12,1.12,0.0,2.88,2.89,0.18,-2.65,-2.65,-0.15,-0.23,-0.23,-0.02,YSeSe,YTeTe,-3.79,-2.88,-3.79,-2.88,-0.21
84,84,T,ScCBr,Sc,C,Br,210635-1,3.61,3.61,19.15,90.0,90.0,120.0,P 3 m 1,-16.45,0.52,-0.0,2.78,-0.72,-0.72,4.63,-20.54,4.63,-20.54,-0.01,11.05,4.49,4.49,0.31,25.11,25.11,1.3,1.32,1.37,0.02,2.89,2.93,0.47,-1.46,-1.47,-0.26,-1.43,-1.47,-0.21,ScCC,ScBrBr,6.24,-4.89,-4.89,6.24,-0.16
85,85,T,ScCCl,Sc,C,Cl,210617-1,3.52,3.52,19.15,90.0,90.0,120.0,P 3 m 1,-17.17,0.08,-0.0,2.51,-1.07,-1.07,35.81,2.15,35.81,2.15,-0.01,7.45,-2.81,-2.81,0.45,15.08,15.08,1.27,1.99,2.0,0.02,3.29,3.3,0.52,-1.36,-1.36,-0.26,-1.94,-1.95,-0.27,ScCC,ScClCl,6.24,-5.72,-5.72,6.24,-0.18
86,86,T,ScCF,Sc,C,F,210609-1,3.3,3.3,19.15,90.0,90.0,120.0,P 3 m 1,-19.14,-1.88,-0.0,0.38,-1.68,-1.68,86.7,33.35,86.7,33.35,-0.0,0.71,-1.4,-1.4,0.8,5.88,5.88,1.2,3.15,3.15,0.04,3.67,3.67,0.71,-1.14,-1.14,-0.22,-2.52,-2.53,-0.49,ScCC,ScFF,6.24,-9.45,-9.45,6.24,-0.27
87,87,T,ScCI,Sc,C,I,210653-1,3.73,3.73,19.15,90.0,90.0,120.0,P 3 m 1,-15.59,1.2,,,,,64.94,49.63,64.94,49.63,,,,,0.03,10.58,10.58,1.35,0.86,0.86,0.02,2.37,2.38,0.35,-1.3,-1.3,-0.23,-1.07,-1.07,-0.12,ScCC,ScII,6.24,-3.74,-3.74,6.24,-0.06
88,88,T,ScGeBr,Sc,Ge,Br,213235-1,3.49,3.49,19.15,90.0,90.0,120.0,P 3 m 1,-14.42,-2.18,,,,,56.74,19.39,56.74,19.39,,,,,0.0,8.51,8.51,1.47,1.65,1.65,0.01,0.38,0.38,0.29,1.23,1.23,-0.06,-1.61,-1.61,-0.23,ScGeGe,ScBrBr,0.42,-4.89,-4.89,0.42,0.05
89,89,T,ScGeCl,Sc,Ge,Cl,213217-1,3.39,3.39,19.15,90.0,90.0,120.0,P 3 m 1,-15.25,-2.72,,,,,43.53,34.56,43.53,34.56,,,,,0.0,8.54,8.54,1.44,2.1,2.1,0.01,0.39,0.39,0.36,1.38,1.38,-0.07,-1.77,-1.77,-0.29,ScGeGe,ScClCl,0.42,-5.72,-5.72,0.42,-0.07
90,90,T,ScGeF,Sc,Ge,F,213209-1,3.22,3.22,19.15,90.0,90.0,120.0,P 3 m 1,-17.41,-4.88,,,,,54.59,39.87,54.59,39.87,,,,,0.0,9.46,9.46,1.35,3.36,3.36,0.04,1.28,1.28,0.63,1.44,1.44,-0.06,-2.73,-2.73,-0.57,ScGeGe,ScFF,0.42,-9.45,-9.45,0.42,-0.37
91,91,T,ScGeI,Sc,Ge,I,213253-1,3.65,3.65,19.15,90.0,90.0,120.0,P 3 m 1,-13.38,-1.31,,,,,52.02,17.31,52.02,17.31,,,,,0.0,10.9,10.9,1.51,1.21,1.21,0.0,0.16,0.16,0.19,1.12,1.12,-0.05,-1.28,-1.28,-0.14,ScGeGe,ScII,0.42,-3.74,-3.74,0.42,0.34
92,92,T,ScSiBr,Sc,Si,Br,211435-1,3.45,3.45,19.15,90.0,90.0,120.0,P 3 m 1,-14.73,-1.56,,,,,52.71,23.08,52.71,23.08,,,,,0.0,10.41,10.41,1.46,1.79,1.79,0.01,-0.1,-0.1,0.32,1.56,1.56,-0.1,-1.46,-1.46,-0.22,ScSiSi,ScBrBr,1.34,-4.89,-4.89,1.34,0.22
93,93,T,ScSiCl,Sc,Si,Cl,211417-1,3.35,3.35,19.15,90.0,90.0,120.0,P 3 m 1,-15.59,-2.13,,,,,41.15,37.46,41.15,37.46,,,,,0.0,9.41,9.41,1.43,2.0,2.0,0.01,0.01,0.01,0.38,1.65,1.65,-0.1,-1.66,-1.66,-0.28,ScSiSi,ScClCl,1.34,-5.72,-5.72,1.34,0.06
94,94,T,ScSiF,Sc,Si,F,211409-1,3.17,3.17,19.15,90.0,90.0,120.0,P 3 m 1,-17.83,-4.36,,,,,50.86,43.32,50.86,43.32,,,,,0.0,10.73,10.73,1.34,3.24,3.24,0.04,0.96,0.96,0.67,1.68,1.68,-0.1,-2.63,-2.63,-0.56,ScSiSi,ScFF,1.34,-9.45,-9.45,1.34,-0.31
95,95,T,ScSiI,Sc,Si,I,211453-1,3.63,3.63,19.15,90.0,90.0,120.0,P 3 m 1,-13.65,-0.65,,,,,51.03,17.16,51.03,17.16,,,,,0.0,13.42,13.42,1.5,1.5,1.49,0.0,-0.47,-0.46,0.21,1.57,1.57,-0.08,-1.11,-1.11,-0.13,ScSiSi,ScII,1.34,-3.74,-3.74,1.34,0.54
96,96,T,ScSnBr,Sc,Sn,Br,215035-1,3.58,3.58,19.15,90.0,90.0,120.0,P 3 m 1,-14.08,-2.49,,,,,52.93,18.65,52.93,18.65,,,,,0.0,11.37,11.37,1.52,2.13,2.13,0.01,0.27,0.27,0.31,1.47,1.47,-0.06,-1.74,-1.74,-0.25,ScSnSn,ScBrBr,-0.02,-4.89,-4.89,-0.02,-0.04
97,97,T,ScSnCl,Sc,Sn,Cl,215017-1,3.5,3.5,19.15,90.0,90.0,120.0,P 3 m 1,-14.86,-2.99,,,,,54.24,18.07,54.24,18.07,,,,,0.0,12.96,12.96,1.48,2.64,2.64,0.01,0.36,0.36,0.36,1.61,1.61,-0.05,-1.97,-1.97,-0.31,ScSnSn,ScClCl,-0.02,-5.72,-5.72,-0.02,-0.12
98,98,T,ScSnF,Sc,Sn,F,215009-1,3.35,3.35,19.15,90.0,90.0,120.0,P 3 m 1,-16.89,-5.01,,,,,60.87,32.56,60.87,32.56,,,,,0.0,14.35,14.35,1.39,6.37,6.37,0.05,1.55,1.55,0.59,1.7,1.7,-0.02,-3.25,-3.25,-0.57,ScSnSn,ScFF,-0.02,-9.45,-9.45,-0.02,-0.27
99,99,T,ScSnI,Sc,Sn,I,215053-1,3.73,3.73,19.15,90.0,90.0,120.0,P 3 m 1,-13.12,-1.7,,,,,33.17,29.09,33.17,29.09,,,,,0.0,11.27,11.27,1.57,1.67,1.67,0.0,0.14,0.14,0.23,1.29,1.29,-0.07,-1.43,-1.43,-0.17,ScSnSn,ScII,-0.02,-3.74,-3.74,-0.02,0.17
100,100,T,YCBr,Y,C,Br,390635-1,3.87,3.87,19.15,90.0,90.0,120.0,P 3 m 1,-16.93,0.22,-0.01,0.87,-0.54,-0.54,-1.99,-15.64,-1.99,-15.64,-0.04,6.4,3.08,3.08,0.11,45.01,45.01,1.3,0.97,1.0,0.03,-0.04,0.27,0.61,1.48,1.24,-0.33,-1.44,-1.52,-0.27,YCC,YBrBr,6.56,-5.18,-5.18,6.56,-0.47
101,101,T,YCCl,Y,C,Cl,390617-1,3.81,3.81,19.15,90.0,90.0,120.0,P 3 m 1,-17.59,-0.16,-0.01,-0.08,-0.57,-0.57,46.21,18.67,46.21,18.67,-0.02,-0.28,-0.88,-0.88,0.19,38.42,38.42,1.27,1.44,1.45,0.04,0.51,0.68,0.68,1.42,1.28,-0.35,-1.93,-1.96,-0.34,YCC,YClCl,6.56,-5.92,-5.92,6.56,-0.48
102,102,T,YCF,Y,C,F,390609-1,3.62,3.62,19.15,90.0,90.0,120.0,P 3 m 1,-19.46,-2.02,-0.0,0.17,-0.2,-0.2,58.69,17.55,58.69,17.55,-0.0,0.41,-0.27,-0.27,0.62,8.99,8.99,1.2,3.36,3.38,0.05,2.59,2.6,0.83,0.45,0.45,-0.3,-3.04,-3.05,-0.53,YCC,YFF,6.56,-9.38,-9.38,6.56,-0.61
103,103,T,YCI,Y,C,I,390653-1,3.96,3.96,19.15,90.0,90.0,120.0,P 3 m 1,-16.16,0.82,,,,,45.11,23.88,45.11,23.88,,,,,0.05,17.57,17.52,1.35,0.61,0.64,0.03,0.52,0.59,0.49,0.63,0.59,-0.31,-1.15,-1.19,-0.18,YCC,YII,6.56,-4.13,-4.13,6.56,-0.4
104,104,T,YGeBr,Y,Ge,Br,393235-1,3.7,3.7,19.15,90.0,90.0,120.0,P 3 m 1,-14.69,-2.27,,,,,45.82,15.53,45.82,15.53,,,,,0.0,8.3,8.3,1.48,1.8,1.8,0.01,0.4,0.4,0.33,1.31,1.3,-0.05,-1.71,-1.71,-0.28,YGeGe,YBrBr,0.83,-5.18,-5.18,0.83,-0.1
105,105,T,YGeCl,Y,Ge,Cl,393217-1,3.64,3.64,19.15,90.0,90.0,120.0,P 3 m 1,-15.42,-2.72,,,,,46.89,15.3,46.89,15.3,,,,,0.0,8.17,8.17,1.44,1.98,1.98,0.02,0.46,0.46,0.4,1.4,1.4,-0.06,-1.86,-1.86,-0.34,YGeGe,YClCl,0.83,-5.92,-5.92,0.83,-0.17
106,106,T,YGeF,Y,Ge,F,393209-1,3.51,3.51,19.15,90.0,90.0,120.0,P 3 m 1,-17.45,-4.73,,,,,58.9,16.93,58.9,16.93,,,,,0.0,7.62,7.62,1.36,2.92,2.92,0.05,1.35,1.35,0.66,1.27,1.27,-0.07,-2.62,-2.62,-0.59,YGeGe,YFF,0.83,-9.38,-9.38,0.83,-0.46
107,107,T,YGeI,Y,Ge,I,393253-1,3.83,3.83,19.15,90.0,90.0,120.0,P 3 m 1,-13.79,-1.54,,,,,43.01,15.64,43.01,15.64,,,,,0.0,10.24,10.24,1.53,1.57,1.57,0.0,0.15,0.15,0.22,1.28,1.28,-0.03,-1.42,-1.42,-0.19,YGeGe,YII,0.83,-4.13,-4.13,0.83,0.1
108,108,T,YSiBr,Y,Si,Br,391435-1,3.68,3.68,19.15,90.0,90.0,120.0,P 3 m 1,-14.95,-1.6,,,,,44.41,15.59,44.41,15.59,,,,,0.0,10.5,10.5,1.47,2.11,2.11,0.01,-0.16,-0.16,0.34,1.75,1.75,-0.08,-1.59,-1.59,-0.26,YSiSi,YBrBr,2.04,-5.18,-5.18,2.04,-0.03
109,109,T,YSiCl,Y,Si,Cl,391417-1,3.61,3.61,19.15,90.0,90.0,120.0,P 3 m 1,-15.7,-2.06,,,,,45.39,15.39,45.39,15.39,,,,,0.0,9.58,9.58,1.44,2.4,2.39,0.01,-0.02,-0.02,0.42,1.8,1.8,-0.09,-1.78,-1.78,-0.33,YSiSi,YClCl,2.04,-5.92,-5.92,2.04,-0.12
110,110,T,YSiF,Y,Si,F,391409-1,3.46,3.46,19.15,90.0,90.0,120.0,P 3 m 1,-17.76,-4.11,,,,,56.84,17.28,56.84,17.28,,,,,0.0,9.47,9.47,1.35,2.93,2.93,0.05,0.9,0.9,0.7,1.66,1.66,-0.11,-2.56,-2.56,-0.59,YSiSi,YFF,2.04,-9.38,-9.38,2.04,-0.44
111,111,T,YSiI,Y,Si,I,391453-1,3.81,3.81,19.15,90.0,90.0,120.0,P 3 m 1,-14.03,-0.85,,,,,41.95,15.37,41.95,15.37,,,,,0.0,11.73,11.73,1.52,1.71,1.71,0.0,-0.36,-0.36,0.23,1.66,1.66,-0.05,-1.3,-1.3,-0.18,YSiSi,YII,2.04,-4.13,-4.13,2.04,0.19
112,112,T,YSnBr,Y,Sn,Br,395035-1,3.77,3.77,19.15,90.0,90.0,120.0,P 3 m 1,-14.43,-2.66,,,,,44.71,14.14,44.71,14.14,,,,,0.0,9.42,9.42,1.53,2.79,2.78,0.01,0.32,0.33,0.36,1.53,1.53,-0.06,-1.85,-1.85,-0.3,YSnSn,YBrBr,0.03,-5.18,-5.18,0.03,-0.08
113,113,T,YSnCl,Y,Sn,Cl,395017-1,3.71,3.71,19.15,90.0,90.0,120.0,P 3 m 1,-15.14,-3.08,,,,,29.47,22.45,29.47,22.45,,,,,0.0,9.17,9.17,1.49,2.66,2.66,0.02,0.46,0.46,0.42,1.61,1.61,-0.06,-2.07,-2.07,-0.37,YSnSn,YClCl,0.03,-5.92,-5.92,0.03,-0.14
114,114,T,YSnF,Y,Sn,F,395009-1,3.59,3.59,19.15,90.0,90.0,120.0,P 3 m 1,-17.09,-5.02,,,,,38.91,32.76,38.91,32.76,,,,,0.0,9.94,9.94,1.4,4.41,4.41,0.06,1.57,1.57,0.63,1.48,1.48,-0.05,-3.05,-3.05,-0.58,YSnSn,YFF,0.03,-9.38,-9.38,0.03,-0.35
115,115,T,YSnI,Y,Sn,I,395053-1,3.89,3.89,19.15,90.0,90.0,120.0,P 3 m 1,-13.57,-1.98,,,,,42.48,14.56,42.47,14.56,,,,,0.0,9.49,9.49,1.58,2.04,2.04,0.01,0.21,0.21,0.26,1.38,1.38,-0.05,-1.59,-1.59,-0.21,YSnSn,YII,0.03,-4.13,-4.13,0.03,0.07
116,116,T,ScAsO,Sc,As,O,213308-1,3.21,3.21,19.15,90.0,90.0,120.0,P 3 m 1,-21.57,-6.16,,,,,67.85,66.79,67.85,66.79,,,,,0.0,3.32,3.32,1.34,1.77,1.77,0.03,3.08,3.08,0.61,0.82,0.82,-0.06,-3.9,-3.9,-0.55,ScAsAs,ScOO,-0.75,-8.14,-8.14,-0.75,-1.71
117,117,T,ScAsS,Sc,As,S,213316-1,3.46,3.46,19.15,90.0,90.0,120.0,P 3 m 1,-17.44,-2.4,,,,,49.96,26.77,49.96,26.77,,,,,0.0,13.74,13.74,1.43,1.97,1.96,0.01,3.17,3.16,0.27,0.41,0.41,-0.05,-3.58,-3.57,-0.23,ScAsAs,ScSS,-0.75,-3.63,-3.63,-0.75,-0.21
118,118,T,ScAsSe,Sc,As,Se,213334-1,3.45,3.45,19.15,90.0,90.0,120.0,P 3 m 1,-16.36,-1.95,,,,,-43.78,17.51,-43.78,17.51,,,,,0.0,60.91,60.91,1.48,4.01,3.98,0.0,1.17,1.2,0.17,1.55,1.53,-0.04,-2.72,-2.73,-0.13,ScAsAs,ScSeSe,-0.75,-3.46,-3.46,-0.75,0.16
119,119,T,ScAsTe,Sc,As,Te,213352-1,3.51,3.51,19.15,90.0,90.0,120.0,P 3 m 1,-15.45,-1.41,,,,,-52.57,136.29,-52.57,136.29,,,,,0.0,14.7,14.7,1.53,1.85,1.85,0.0,-0.26,-0.26,0.05,1.44,1.44,-0.02,-1.18,-1.18,-0.03,ScAsAs,ScTeTe,-0.75,-2.62,-2.62,-0.75,0.28
120,120,T,ScBiO,Sc,Bi,O,218308-1,3.37,3.37,19.15,90.0,90.0,120.0,P 3 m 1,-21.05,-6.42,,,,,95.32,72.38,95.32,72.38,,,,,0.0,3.68,3.68,1.4,3.04,3.04,0.04,2.9,2.9,0.61,1.21,1.21,-0.04,-4.11,-4.11,-0.57,ScBiBi,ScOO,-0.76,-8.14,-8.14,-0.76,-1.97
121,121,T,ScBiS,Sc,Bi,S,218316-1,3.62,3.62,19.15,90.0,90.0,120.0,P 3 m 1,-17.33,-3.08,,,,,54.24,26.7,54.24,26.7,,,,,0.0,4.43,4.43,1.48,2.0,2.0,0.01,2.6,2.6,0.29,0.81,0.81,-0.03,-3.41,-3.41,-0.25,ScBiBi,ScSS,-0.76,-3.63,-3.63,-0.76,-0.88
122,122,T,ScBiSe,Sc,Bi,Se,218334-1,3.67,3.67,19.15,90.0,90.0,120.0,P 3 m 1,-16.25,-2.64,,,,,49.61,24.7,49.61,24.7,,,,,0.0,4.98,4.98,1.52,2.06,2.06,0.0,2.53,2.53,0.24,0.74,0.74,-0.04,-3.27,-3.27,-0.2,ScBiBi,ScSeSe,-0.76,-3.46,-3.46,-0.76,-0.53
123,123,T,ScBiTe,Sc,Bi,Te,218352-1,3.7,3.7,19.15,90.0,90.0,120.0,P 3 m 1,-14.9,-1.65,,,,,39.51,33.84,39.51,33.84,,,,,0.0,94.61,94.61,1.59,3.97,4.0,0.01,1.5,1.53,0.15,1.19,1.19,-0.03,-2.7,-2.72,-0.13,ScBiBi,ScTeTe,-0.76,-2.62,-2.62,-0.76,0.04
124,124,T,ScNO,Sc,N,O,210708-1,3.27,3.27,19.15,90.0,90.0,120.0,P 3 m 1,-22.34,-3.27,,,,,40.55,81.49,40.55,81.49,,,,,0.0,5.78,5.78,1.21,2.13,2.13,0.02,4.13,4.13,0.52,-0.13,-0.12,-0.11,-4.0,-4.0,-0.41,ScNN,ScOO,1.99,-8.14,-8.14,1.99,-0.19
125,125,T,ScNS,Sc,N,S,210716-1,3.44,3.44,19.15,90.0,90.0,120.0,P 3 m 1,-19.68,-0.98,,,,,43.64,33.38,43.64,33.38,,,,,0.0,11.31,11.31,1.31,0.37,0.37,0.01,1.64,1.65,0.2,-1.93,-1.93,-0.18,0.28,0.28,-0.02,ScNN,ScSS,1.99,-3.63,-3.63,1.99,-0.16
126,126,T,ScNSe,Sc,N,Se,210734-1,3.38,3.38,19.15,90.0,90.0,120.0,P 3 m 1,-19.47,-1.41,,,,,11.15,46.53,11.15,46.53,,,,,0.0,17.59,17.59,1.35,3.08,3.08,0.01,2.44,2.44,0.22,-3.64,-3.64,-0.24,1.2,1.2,0.01,ScNN,ScSeSe,1.99,-3.46,-3.46,1.99,-0.67
127,127,T,ScNTe,Sc,N,Te,210752-1,3.42,3.42,19.15,90.0,90.0,120.0,P 3 m 1,-19.44,-1.74,,,,,76.53,54.19,76.53,54.19,,,,,0.0,20.04,20.04,1.41,16.0,16.01,0.02,2.99,2.99,0.29,-4.75,-4.75,-0.3,1.76,1.76,0.01,ScNN,ScTeTe,1.99,-2.62,-2.62,1.99,-1.42
128,128,T,ScPO,Sc,P,O,211508-1,3.18,3.18,19.15,90.0,90.0,120.0,P 3 m 1,-21.68,-5.55,,,,,75.76,61.93,75.76,61.93,,,,,0.0,3.83,3.83,1.32,1.56,1.56,0.03,3.18,3.18,0.61,0.69,0.69,-0.08,-3.88,-3.88,-0.53,ScPP,ScOO,-0.01,-8.14,-8.14,-0.01,-1.48
129,129,T,ScPS,Sc,P,S,211516-1,3.44,3.44,19.15,90.0,90.0,120.0,P 3 m 1,-17.49,-1.75,,,,,52.37,16.67,52.37,16.67,,,,,0.0,57.56,57.56,1.41,4.48,4.48,0.0,5.24,5.23,0.21,-0.28,-0.28,-0.04,-4.95,-4.95,-0.16,ScPP,ScSS,-0.01,-3.63,-3.63,-0.01,0.07
130,130,T,ScPSe,Sc,P,Se,211534-1,3.54,3.54,19.15,90.0,90.0,120.0,P 3 m 1,-16.52,-1.41,,,,,24.62,10.13,24.62,10.13,,,,,0.0,49.33,49.33,1.42,2.4,2.39,0.0,0.71,0.74,0.02,1.66,1.64,-0.02,-2.37,-2.38,-0.01,ScPP,ScSeSe,-0.01,-3.46,-3.46,-0.01,0.33
131,131,T,ScPTe,Sc,P,Te,211552-1,3.48,3.48,19.15,90.0,90.0,120.0,P 3 m 1,-15.83,-1.08,,,,,-224.67,307.37,-224.67,307.37,,,,,0.0,28.54,28.54,1.5,1.01,1.02,0.0,-1.5,-1.5,-0.01,1.66,1.67,-0.01,-0.16,-0.16,0.02,ScPP,ScTeTe,-0.01,-2.62,-2.62,-0.01,0.24
132,132,T,ScSbO,Sc,Sb,O,215108-1,3.32,3.32,19.15,90.0,90.0,120.0,P 3 m 1,-21.32,-6.43,,,,,87.07,74.51,87.07,74.51,,,,,0.0,4.0,4.0,1.38,3.05,3.05,0.04,2.86,2.86,0.6,1.28,1.28,-0.04,-4.14,-4.14,-0.56,ScSbSb,ScOO,-0.82,-8.14,-8.14,-0.82,-1.95
